G2,G3,IncludeG3,Index,M2,mb,mc,Order,RequestedOrder,s0,ThetaDeg,Threshold
0.38041003602839407,0.4370720247945178,True,178.,8.252480924719606,4.200385921243867,1.2879331045505154,total,total,53.47737008839125,43.12432451951244,30.1216457288966
0.6623071552179086,0.3615125781978274,True,179.,7.099675753459958,4.165150292692449,1.28972871953149,total,total,53.23583866356957,42.93830118271836,29.75570503800121
0.3961964183093949,0.7458114804968873,True,180.,7.77314045121156,4.17558050349856,1.2567567285573833,total,total,53.8800270956128,43.3488308211401,29.51028780278123
0.5988255739573523,0.7620681416127078,True,181.,7.813726549316435,4.193869625766942,1.2717581897143582,total,total,53.856415057454896,43.230838159164094,29.873087417362886
0.6030454363071501,0.6243956204332997,True,182.,8.047277164653217,4.177957900221657,1.2570360909092757,total,total,53.6410709806654,43.380969821696986,29.53915968362935
0.4012841009388084,0.5659722160058964,True,183.,8.335816393539412,4.1639255192585125,1.2720730762563666,total,total,54.308897158092705,43.41348819718438,29.550080730439735
0.36174383191932136,0.770578387191933,True,184.,8.046235385832254,4.1902610665789615,1.2505930466535846,total,total,53.54753415788333,43.3810832589806,29.602893481479512
0.6724552691198985,0.792027360196562,True,185.,7.002422749861031,4.2070964777319855,1.2809804174682402,total,total,53.87764604646695,42.988425703852215,30.118988007630545
0.4468620669713066,0.5596670671093358,True,186.,8.114729232633625,4.209715952180045,1.287744056594282,total,total,53.433678809130214,43.086470888912515,30.222066548073027
0.7017179152606019,0.6077048504835917,True,187.,8.350786184345981,4.204207317651072,1.2883152399792432,total,total,54.48396736849214,43.27075749115265,30.167804046077862
0.2657193621732063,0.8202724141193742,True,188.,7.069314717806927,4.199816091986686,1.27573101620292,total,total,54.143911470554535,43.04821642770779,29.98161613400356
0.5019233896503543,0.5643307931209852,True,189.,8.800031509358234,4.181453258869285,1.2856579910830548,total,total,54.575675970092995,43.40039594338648,29.889305419355445
0.5293084068875354,0.796738098893704,True,190.,8.028689738752174,4.16595412417019,1.2712853605287027,total,total,53.9934361461814,43.32743814738373,29.563573213968677
0.5660434314084936,0.543661751603491,True,191.,8.913925995544473,4.196067626021816,1.262186516037202,total,total,54.00287919439507,43.49643199179804,29.792538279304427
0.4479503233366764,0.8141666017892044,True,192.,8.389245947249297,4.1755635162989755,1.2721162825466736,total,total,53.968625658289724,43.36213182363287,29.67721519075097
0.44457839263099863,0.6634462059947994,True,193.,8.935395718028012,4.162694444655889,1.2777544094981788,total,total,53.995176664458256,43.4337474879183,29.598483734666313
0.5996004047376935,0.802635623691984,True,194.,7.6488579047191205,4.202075235886105,1.2826779168763809,total,total,53.654701454307606,43.08592124997501,30.082517146738027
0.4848633961843988,0.6516341701906813,True,195.,8.42784667764541,4.172630672056079,1.255387435496417,total,total,53.86857869448193,43.48755439119245,29.463380575917785
0.32740247082361074,0.6937087566032784,True,196.,8.948533355378563,4.169266039496424,1.2533455292067106,total,total,53.610935186166614,43.54880039081202,29.404716225033077
0.4341361089961368,0.3938585348829076,True,197.,8.971382550732095,4.184434037197431,1.2579177560759758,total,total,53.89650629969555,43.537432689283975,29.61919304174627
0.306926702589927,0.3207306694468735,True,198.,8.004432337432965,4.178457709946404,1.2666241704007906,total,total,53.10360005253649,43.22460094988435,29.648916683685336
0.3226030427828487,0.5300581677100142,True,199.,8.744883160403186,4.1679710605450175,1.253048402273299,total,total,53.53181586050432,43.51384416245546,29.387452016254986
0.6181926964394452,0.8550470320897261,True,200.,8.256087010584027,4.182513840061521,1.2589470069007274,total,total,54.2309932728473,43.464682366747404,29.609496149023105
0.6212366766924784,0.4885102062045257,True,201.,8.263120723594815,4.165662358438918,1.2891020553967505,total,total,53.752474393434866,43.218779231089584,29.75445481044799
0.33522397290960276,0.7552353894062825,True,202.,8.009867459373265,4.1972629649397115,1.2606943819234053,total,total,53.92311240478298,43.33359577431414,29.789298400177067
0.2978539915393208,0.6188054589127588,True,203.,7.906704257649178,4.193341209758847,1.2537290842794782,total,total,54.92654474969208,43.48284839217012,29.670574788194767
0.6841836429282439,0.7560358533431815,True,204.,7.495305258301216,4.182219093139093,1.2899069300750328,total,total,53.59027000491702,43.03048946152108,29.944163213937237
0.3379240969120884,0.7227119864720686,True,205.,8.81466745619097,4.2004767666592135,1.2715889561231597,total,total,53.97784444168945,43.388114608469394,29.943503274449778
0.41088936122368197,0.7396267081528355,True,206.,8.798108942390243,4.177448368475988,1.2622324139863177,total,total,54.23126837060947,43.529477768724135,29.590127015089724
0.2882311936171085,0.33813461944500667,True,207.,7.457205992474577,4.180636020734571,1.270700969491448,total,total,54.115750975190224,43.20135584122578,29.71707498100647
0.6489983607306655,0.28532286257978545,True,208.,7.537000714399584,4.165660987654247,1.2882346313782345,total,total,54.56517983640265,43.184812701566294,29.744977423301695
0.37685690950777634,0.7663825466717343,True,209.,8.0266727424894,4.163261769085314,1.278135072465247,total,total,53.065694524630686,43.16127692630548,29.60879958723642
0.3810240782289885,0.7541768130434174,True,210.,7.638820568450631,4.1658759570407256,1.2592259422026595,total,total,54.2836054664218,43.361535416353405,29.431730617174185
0.5565850620223661,0.3002571786345421,True,211.,8.074104820246436,4.194207641691758,1.2543958145545355,total,total,53.58128653182428,43.3738095136162,29.687279623419055
0.5940255691737361,0.7648187531008164,True,212.,8.839614765499334,4.17450555498275,1.2573806901599298,total,total,53.48575196723876,43.49079828831005,29.505388180170243
0.7064332038072618,0.3219739640387202,True,213.,8.941882413477963,4.193495323949759,1.2708452535139518,total,total,53.58734547412096,43.3968299198661,29.85901794651644
0.3469743602107754,0.6265909689566224,True,214.,7.289529312885163,4.202962377761918,1.2558387221487641,total,total,53.65688283647639,43.19171371937606,29.798509448386067
0.28684500178572625,0.5930012025435445,True,215.,8.665090185346255,4.183111837919027,1.2582038669118807,total,total,54.421731035493956,43.546641290084935,29.607916599639477
0.34709879431862256,0.4244892801002169,True,216.,8.008419787257733,4.197905286253148,1.2845782465799513,total,total,54.63116920398583,43.24641928757134,30.057625687786096
0.32704970834840763,0.6665177079285539,True,217.,8.094428478958434,4.179849894877372,1.2608938658900135,total,total,53.95701286069803,43.37903811176638,29.601692670329232
0.37709445462275815,0.5552483642238808,True,218.,8.243716791654062,4.1826565768464175,1.2823537691154172,total,total,53.37012013595449,43.176662342852744,29.86633808146989
0.5862887237155318,0.3871435914256823,True,219.,7.586213060247692,4.186998853944142,1.2527426166359859,total,total,54.33548034765421,43.3898592456783,29.59078726674925
0.5407218475103601,0.6717722040212796,True,220.,8.268532065802173,4.209362448320228,1.2586985289876031,total,total,54.64694301636097,43.47261359811488,29.899690851556667
0.3469071739525012,0.6179004420065243,True,221.,8.904308357878596,4.196119269266022,1.2801336049716106,total,total,53.97733949504848,43.34710682128084,29.989345542595938
0.5089616497085201,0.43131394889851205,True,222.,7.864100642205002,4.165273215297897,1.2581377464331462,total,total,53.94016662496768,43.390005810287356,29.413386459824434
0.39109538933962884,0.47174448347478565,True,223.,7.482559699783943,4.167443740469418,1.2595075839741272,total,total,54.364359165011294,43.33658838680562,29.451800677879543
0.2826409928001993,0.32283703561672955,True,224.,8.809745362733507,4.185594559206013,1.2783554477071777,total,total,54.088104359590325,43.37803159769844,29.854749678046655
0.23816693776761397,0.8589296511623519,True,225.,8.903653320387866,4.160003662070988,1.2566631133882202,total,total,54.61691307068619,43.65602785795972,29.340278956363655
0.3178873249714895,0.3679441531923132,True,226.,8.65547027188847,4.1687265393803,1.2789309893827985,total,total,54.745758932359536,43.46124727410211,29.67697255068927
0.2734142032756557,0.7248276541137282,True,227.,7.544914701203764,4.1946275051756885,1.2677298087293236,total,total,53.92391696419648,43.194213985182756,29.83734742477158
0.6239464182678118,0.3679123942212013,True,228.,8.735236836253698,4.188774470802638,1.261514515649913,total,total,53.98033020106981,43.48938877697964,29.705650035845977
0.5654529868288586,0.53784023566001,True,229.,7.951447176307132,4.175922070763417,1.2681554494357938,total,total,53.311786709181874,43.24593524266132,29.637980045938388
0.4441953464019701,0.8193800978379093,True,230.,8.93529331187764,4.183786236157005,1.2706891126795932,total,total,53.54952328519755,43.38982562239043,29.75130133106612
0.4376538073038421,0.44303662811809014,True,231.,8.875909456988488,4.18819284437193,1.2781173057728463,total,total,54.22330395081723,43.40951044061027,29.8805466575758
0.3797971075933238,0.29585160747082584,True,232.,7.605148268841361,4.161138506530665,1.2686280113744048,total,total,54.41629353673153,43.314148376363065,29.482364438962946
0.39816950080989283,0.3531763419511276,True,233.,7.566812773446703,4.193302168720511,1.2824787745506776,total,total,53.596748660158475,43.07077556758292,29.984176938691917
0.4608079097483016,0.6894464009465977,True,234.,7.093025966604399,4.172781153891324,1.2809544841734892,total,total,54.42400912780728,43.094227748601156,29.74323240989822
0.3194595853453219,0.6540559445316333,True,235.,7.833348493253252,4.189830260754542,1.250215187641342,total,total,54.81754610833217,43.48706832737121,29.594094480612778
0.6948274087266691,0.5558150550148425,True,236.,8.200570319046685,4.170942800052949,1.2662283012775257,total,total,53.98000700871333,43.39855988003438,29.56282958514325
0.3507636480109721,0.29618045388966624,True,237.,8.176745168984457,4.1831904849988435,1.2795996446456446,total,total,53.46968314054424,43.198885538301525,29.842076000541244
0.6412719955207166,0.3833914312500531,True,238.,8.703180098118398,4.19399331787465,1.2860011450775841,total,total,53.3808933444898,43.21931712651199,30.03033931398715
0.29698854897103855,0.3046542268642875,True,239.,8.545500374013669,4.1905782834387155,1.284911954860225,total,total,53.334333136523256,43.18588772257303,29.980993349706985
0.5596978402200954,0.7384082471358963,True,240.,8.621593945931616,4.161012040438708,1.2891342611294843,total,total,54.15896175269757,43.3293843044594,29.70409470849744
0.5504273376878749,0.7852174958521155,True,241.,7.932104788021897,4.203288094381197,1.2694651244696047,total,total,54.05170152012254,43.27444306829658,29.95102779444181
0.518001609841219,0.6638973892829944,True,242.,8.955387583966495,4.173865838572716,1.2777861164659678,total,total,53.589627247670435,43.367850356475714,29.72050903887711
0.34621390506748423,0.5038109697073521,True,243.,8.849164173025438,4.20659154885587,1.2824094755748354,total,total,53.15131481470614,43.19755764278194,30.129132246201323
0.26980942018478843,0.6821160709047677,True,244.,7.951288115320519,4.176872308068016,1.2601621883157237,total,total,53.48836832170426,43.30398169748458,29.561344114866788
0.4001453667178366,0.77854604580036,True,245.,7.43566117002459,4.188815685492553,1.2523422213979305,total,total,53.229074207074966,43.220972785624895,29.606199367716833
0.558738824366913,0.33868556240529823,True,246.,7.631766189508088,4.190749651183684,1.28679504862468,total,total,54.171695733155246,43.1305540230964,30.0034959383987
0.5739617889295853,0.5323684203738733,True,247.,8.397490554994363,4.1963088156,1.2759645221232878,total,total,54.555421137132576,43.38330967139589,29.945775482757174
0.4928808498204985,0.7704672035231619,True,248.,8.816513129604445,4.202135419688047,1.2586060840812174,total,total,54.495272230763234,43.55357901825105,29.819697770988213
0.4666971550899572,0.3496140463471003,True,249.,8.784532946255325,4.187251427181556,1.2667540163191267,total,total,53.6905545668282,43.41567925871559,29.74617537773507
0.4809978097570206,0.6522898256243294,True,250.,8.806198542496483,4.189332199794126,1.2601669819348646,total,total,54.86425904622406,43.60870203103393,29.697041331664945
0.3397821645420821,0.40773238158804603,True,251.,7.0501626032171485,4.187229474581947,1.252995111412893,total,total,54.781455708464236,43.293890062627206,29.596043546062738
0.5525137025473986,0.33897418294202253,True,252.,8.781936659391675,4.196717517211561,1.2891786236109248,total,total,54.677963299798066,43.36389889382258,30.09505646789105
0.31871022888634143,0.39995562849253885,True,253.,7.116581384221348,4.208175071713596,1.266786256156733,total,total,54.16785017652561,43.124287269576975,29.97520154167563
0.546312873544885,0.6429577277291951,True,254.,8.257499665463687,4.201005156387128,1.2677184684858687,total,total,53.810326027535446,43.31997743562966,29.90693808524405
0.33394937773986616,0.7593285793694148,True,255.,8.962363748190842,4.167937667753587,1.252953231435724,total,total,53.004390788289044,43.47561374302,29.38605814091349
0.6635856422099586,0.7604426045178627,True,256.,7.797553278966644,4.198461292945844,1.2648701402967482,total,total,53.9875217129465,43.28963335656816,29.847990349456555
0.5036452530946498,0.7200535611479865,True,257.,7.433727676251468,4.181495790100826,1.2699634584956518,total,total,54.15385461148517,43.21294954228539,29.718407939108072
0.2532952314073645,0.7952481883816213,True,258.,8.804574755981314,4.1929146254399114,1.2769184926718038,total,total,54.51538680980182,43.423147934814935,29.91907433999173
0.618794656706687,0.33682686296621966,True,259.,8.335757884096672,4.192284593269352,1.275798142232091,total,total,54.84533227211815,43.41931463650321,29.89992880228894
0.522473789755452,0.29513773027944257,True,260.,7.025317630544182,4.1872323950641235,1.2606778589989753,total,total,54.26250090875467,43.19780954859656,29.679726136325858
0.3418388450968631,0.43164262298845013,True,261.,7.806045114114438,4.188202493431872,1.2628082846086315,total,total,53.63973486563836,43.26613672587205,29.713518502313732
0.4971240671814712,0.31573508492873753,True,262.,8.543354585196644,4.183593358880065,1.2613468314341343,total,total,54.936469494961614,43.57894183518478,29.647373676098834
0.5505990643323797,0.731693158671874,True,263.,8.94377698187569,4.17275339007187,1.268011388128516,total,total,53.599033050306495,43.443060968593294,29.60192137170589
0.31456216297041595,0.7942548481196093,True,264.,7.483065233775872,4.164250027018839,1.2646279358802512,total,total,53.42117301896336,43.19255671703537,29.472715936051376
0.6801485999966242,0.4000994847364795,True,265.,8.929327497103515,4.1609653229385,1.259389776915122,total,total,53.70766992970617,43.54999755509364,29.38024940850917
0.3482692936631696,0.29717990045533327,True,266.,8.404026314125684,4.179074224695988,1.2646671189565675,total,total,53.34821441054579,43.337019525405104,29.63431981659213
0.40164162047769947,0.6634070291186164,True,267.,7.972816321435319,4.18075932460801,1.2814268698797249,total,total,54.51008503606978,43.27455789848004,29.835478023252406
0.6575041259334335,0.6555458860111557,True,268.,8.455179757203673,4.199285312866334,1.2601999839816203,total,total,53.859634083190905,43.42164343871021,29.805979706499002
0.6606923953261395,0.620872577921634,True,269.,8.655646620610742,4.197970765254682,1.253567328827562,total,total,54.808270018521924,43.620349234916446,29.719267591229862
0.6066489967930573,0.4166077982773674,True,270.,7.525217100689481,4.203289533142636,1.2572881886957716,total,total,54.24262069768733,43.31274324321613,29.817909056237934
0.5954044058352568,0.42909705422203487,True,271.,8.284351075228418,4.160925304070295,1.260967353172357,total,total,54.599052370136675,43.53685403218096,29.396919986661786
0.47164058023551864,0.6999921808916242,True,272.,8.837646721556226,4.182362079467169,1.2507429443487208,total,total,53.01437089543582,43.4584590916295,29.51863019981346
0.40718225104577194,0.8111608711949443,True,273.,7.000692246726689,4.175609930552698,1.278971900956895,total,total,54.941831582472894,43.12691089776466,29.752462956634545
0.3991306260017054,0.5968626455517552,True,274.,7.464054594565895,4.160950080763829,1.2801375611310917,total,total,54.395500176697304,43.195590999297885,29.60543472678163
0.5077521818944029,0.7878254493440873,True,275.,7.715168396184621,4.1986346884484504,1.2710611682175008,total,total,53.53733758945067,43.168042542337865,29.917572764428673
0.5389378527545948,0.4975811908279409,True,276.,8.48273382905831,4.209198896186111,1.2718047658841123,total,total,54.5443047236271,43.4041956001981,30.041401143627194
0.5828942591932955,0.5707566507685861,True,277.,8.114712490694187,4.190281425713179,1.2702597983025856,total,total,53.63476318482201,43.27610182389321,29.81751045917559
0.6417269085941864,0.8582917661305692,True,278.,8.754957039326918,4.175098098777064,1.286953856953657,total,total,53.215455100481705,43.22426370203611,29.834011567101793
0.23718624116350617,0.7243065369767051,True,279.,8.171580867799882,4.189712181260778,1.2581953166743938,total,total,53.999988066924054,43.39617647728186,29.679696106058266
0.5051245860368868,0.7890914881291197,True,280.,8.180227590045707,4.16180088581482,1.258666014716465,total,total,53.39730938244906,43.38095641773649,29.38146141975524
0.315839387382277,0.7453390931225444,True,281.,8.800601131695464,4.17762857000496,1.2821166843232665,total,total,53.8093289170677,43.32380808310269,29.808818242159592
0.5165533012829299,0.29453481090831546,True,282.,7.78261983918512,4.164231057094264,1.2514320589856331,total,total,54.46322257604256,43.484257522178325,29.329406986868232
0.3779435673852897,0.5559712771967606,True,283.,7.439011791623912,4.189828119257624,1.2786672584229895,total,total,54.19704932909809,43.1392427329492,29.90444169571423
0.6620415199287479,0.8059407031148051,True,284.,7.220224364020638,4.1872254065917,1.2537165003050499,total,total,54.788755426427436,43.34653450959242,29.603848834225236
0.3044080618087909,0.5661972491517777,True,285.,7.259896026364153,4.169614680120695,1.278717860955672,total,total,54.54428878154265,43.15740242285885,29.68432747815166
0.3754752680946894,0.6413778169444765,True,286.,8.964241075762796,4.187558382866543,1.2879130078825813,total,total,53.05044769416304,43.190571002045665,29.98078695091215
0.3741636342473344,0.5989492489700514,True,287.,8.632664897065824,4.1948932007971145,1.2506553687594353,total,total,54.848862426819984,43.632678417879816,29.65399922339939
0.5280804975151788,0.36527975023827014,True,288.,7.578341325859557,4.160092078322769,1.2800112555280128,total,total,54.32388968514363,43.22609227015069,29.594724282974397
0.38900533789342,0.42590709270078947,True,289.,8.97746601543077,4.18579444572605,1.2856980262148623,total,total,53.87254926161638,43.32439921308858,29.937229870506076
0.41926892521695674,0.33431078073601916,True,290.,8.574576552162402,4.169994468839079,1.2735256169433766,total,total,54.35545923326194,43.44319012217987,29.63191092431703
0.3051300190565931,0.4545506484120748,True,291.,7.186550256126721,4.202531209068248,1.2638575309614648,total,total,53.05950977790732,43.049080443170226,29.881405857123628
0.43321904187286425,0.7449587686666121,True,292.,7.324196026251926,4.2065144125980884,1.283618881417353,total,total,54.43473443993529,43.08321210542192,30.141563586056844
0.6576453832320267,0.5384532897600645,True,293.,8.222678176676087,4.198057734162874,1.271401133813051,total,total,54.31918213003988,43.3604216541183,29.91498030848049
0.48753294193020924,0.47364321752997995,True,294.,8.526509468444097,4.176924815317489,1.2756551807997871,total,total,54.50729521248544,43.428810413025424,29.730628614058272
0.29645635756847616,0.42017316344721717,True,295.,7.600116492120742,4.179295205845067,1.2841654727909806,total,total,53.23916665765285,43.03622889246619,29.84940258700226
0.6238635668333491,0.7157795719264857,True,296.,7.610920633110558,4.187819724549623,1.285513709075021,total,total,54.90225258746667,43.21812003387956,29.957378875633335
0.4646862128733882,0.6848472927741796,True,297.,7.328522007573201,4.189502904797842,1.2645570302761187,total,total,54.21432120290979,43.22212066061087,29.746769775378976
0.5270725297962032,0.6127132899962686,True,298.,7.020547841538864,4.187994174027899,1.2661610795626566,total,total,54.23633578809951,43.14968638053969,29.74780953026946
0.28959471273945236,0.7678001983461197,True,299.,7.943775983882209,4.204243873625262,1.2738957778718494,total,total,53.80455770171903,43.19895607386282,30.01001404130489
0.6226577809296991,0.849590001210228,True,300.,8.694604604786651,4.205858091226544,1.2783010577711589,total,total,54.310732298238655,43.367758171236694,30.076001571535212
0.28429038336823287,0.5331620211571754,True,301.,8.399978642682573,4.170735316288061,1.2835865360596364,total,total,54.14571298934132,43.3032280783999,29.74962686899762
0.5585066499554424,0.8407966685561155,True,302.,7.369831797169082,4.193292246866999,1.2790170734415667,total,total,53.64060700997392,43.06508287882236,29.946169297136006
0.5613163170296737,0.7784775602127036,True,303.,7.268417110597522,4.202750471340282,1.2809748368910032,total,total,53.85892482449648,43.042208578688594,30.07124325613631
0.5441565728709319,0.34328637176927435,True,304.,7.209948967105481,4.161622652643613,1.2770828737391882,total,total,54.81603010408932,43.214114479048725,29.57951780270682
0.4767061976632485,0.7533768474016529,True,305.,7.1137149443698515,4.203715528324757,1.2840544332554855,total,total,53.58304531329533,42.95149064873331,30.115619151222422
0.33363688012014814,0.3792292344264895,True,306.,7.171785490315525,4.185769590028074,1.268869746635704,total,total,54.613844969476965,43.19733192678669,29.75309029307986
0.25889157932927515,0.8262391724224554,True,307.,7.028384941227955,4.160314568639929,1.2520554059408036,total,total,54.237553147916245,43.26442779498584,29.29374874174304
0.5426671798502779,0.4832579425886813,True,308.,7.116317659879099,4.196781699605393,1.2735835621622131,total,total,54.79024360933308,43.16683172625612,29.924896097153766
0.4607780024666309,0.3048144356496689,True,309.,8.244432294941799,4.187272426484599,1.2813265053255176,total,total,54.49913330396481,43.32166110068184,29.905574276994745
0.37838905534307965,0.6723146596344974,True,310.,8.518945862838649,4.185099945522167,1.2856856611622078,total,total,54.61957061665828,43.346261691490575,29.929495154304924
0.5856695002745154,0.7184340440112733,True,311.,7.8750543437673155,4.188895589101454,1.2611309620872124,total,total,53.23373420650358,43.25356614038962,29.70278940866143
0.2597072052142889,0.5174073756289386,True,312.,8.264136243592686,4.1744424230882835,1.2582610556903635,total,total,53.32818904053986,43.35856116022941,29.514267088333614
0.58517881766702,0.47160753330436145,True,313.,7.682033359002885,4.163136211281334,1.2536122498549251,total,total,54.71110315764811,43.47750294984138,29.341163891222042
0.5464155405101576,0.3984978286243261,True,314.,7.258164384871707,4.209986911700734,1.2665666912813316,total,total,53.41106507570777,43.090000676039786,29.992639366335847
0.25428884573145166,0.8115295450827502,True,315.,7.635509981956288,4.178671140629514,1.2568543123893419,total,total,53.11913973674613,43.22015260230739,29.544936950415835
0.5409157630378868,0.301956971899301,True,316.,8.364127033577363,4.181824756140032,1.2620437847072985,total,total,53.59868492339586,43.38738891411676,29.635704690027243
0.26930201386780656,0.5011926077469051,True,317.,7.102376097640962,4.196239490104913,1.2877843759538894,total,total,53.30727379669437,42.89187238490538,30.07451776350254
0.4212915578206397,0.8261836606479553,True,318.,8.693948605783259,4.201811711020341,1.2610280835767755,total,total,53.63116025666038,43.40455893172041,29.84261862143386
0.46282738560537123,0.7241087043501451,True,319.,8.001628661032115,4.1874621607334825,1.278546291960415,total,total,53.446934346587575,43.168965389536346,29.87724840492113
0.5782569241626343,0.7617085957755111,True,320.,8.839961280936306,4.2017460736907575,1.2566206922107523,total,total,53.66754444854818,43.47212821917998,29.79376775109811
0.5699080838587727,0.5942329630721058,True,321.,8.598926226096792,4.192647224638921,1.2568878454721515,total,total,53.70165348918284,43.4554769096364,29.69743248037049
0.33009464623222223,0.5526941805210192,True,322.,8.900449452434483,4.203191994485899,1.2607841616740016,total,total,54.752094986342385,43.57471453089584,29.855035435083924
0.3640599945326869,0.6587903409548908,True,323.,7.147058386650491,4.165137553803871,1.2823597168069363,total,total,54.625234875260425,43.12101317109799,29.67522651331219
0.24986933599110556,0.3239519156901938,True,324.,8.057578874109819,4.170458853576367,1.2880570884228477,total,total,53.2971833048325,43.10862505744715,29.795396289059575
0.28946384390766366,0.40521749486698255,True,325.,7.052931676539366,4.197933395726732,1.2669634673276744,total,total,54.41428597839239,43.14380561376203,29.86509772382189
0.689036635089357,0.4814214669134681,True,326.,7.236134049157723,4.165466905523235,1.2686302084706969,total,total,53.45212293656803,43.14256002770301,29.52941144431718
0.3722152822213465,0.5837567800023209,True,327.,8.166423746775559,4.17222890358457,1.2839302773822128,total,total,54.64140134636821,43.32034221390019,29.76967300804812
0.346244536748837,0.39545583127990314,True,328.,7.438960750605419,4.174442661465293,1.2732295099458577,total,total,54.09318644037431,43.188318709007234,29.677132087167482
0.3329472223282817,0.3386403477238012,True,329.,7.275801221730321,4.199133519177456,1.2733103852968441,total,total,54.20924082900338,43.13139053833635,29.94764228761792
0.6080943382443328,0.6895786753944149,True,330.,8.046320333101823,4.161466425883138,1.265750709200102,total,total,54.67181158190835,43.461924533608595,29.454685831341134
0.33782404139584843,0.36789845261674714,True,331.,8.713680005263525,4.168998099725489,1.28769173495299,total,total,54.79529997499146,43.41313546953926,29.77546395188345
0.5741402465278916,0.7486561948879756,True,332.,8.517452108208769,4.194428699579459,1.2536272927804788,total,total,53.732371642140066,43.46595034384005,29.68131409588902
0.5062343376406979,0.43012551713454367,True,333.,8.485286876133802,4.175268219450262,1.2510568381602438,total,total,54.288608395133124,43.579264973918505,29.445003630851662
0.4600321405957723,0.520498600582652,True,334.,7.35758451106791,4.185013197936785,1.2798723101611915,total,total,53.79844748380373,43.08279456786903,29.86497361661928
0.45541957756134943,0.48794329566045186,True,335.,7.178192263271061,4.179136911955343,1.2651098006261712,total,total,54.11133340926003,43.18981006598995,29.639822267454626
0.48730313641580036,0.40019305668067234,True,336.,7.0256648993957835,4.197220782358722,1.2560398870066738,total,total,54.28206392295499,43.21573275381611,29.73805192804753
0.6160654881140067,0.6959207033150517,True,337.,7.440744334503141,4.167376837438556,1.2522786417043352,total,total,53.090707245167614,43.25274966761955,29.37266551260356
0.43822234780754993,0.720059719186474,True,338.,7.897564292246104,4.189950095923987,1.2672729186306668,total,total,54.0363438463298,43.29614778775272,29.78128303058498
0.3599962316997917,0.7024672492475962,True,339.,7.526509791641081,4.185774489065148,1.2826558546192186,total,total,53.11876322495592,43.010447462158616,29.903730423727914
0.28992458082662875,0.4998726592323991,True,340.,7.028499451594703,4.177860514047051,1.265800142212246,total,total,54.21479930889519,43.150108980098764,29.6334413405054
0.6517731633146215,0.6771795745909851,True,341.,7.831741542709078,4.193680004442085,1.250801004001673,total,total,54.26190693622985,43.4353225205043,29.642373451304763
0.3492777959798995,0.8250285247326318,True,342.,8.708836183252865,4.182285921399783,1.275389024718143,total,total,54.15302442652071,43.39642597974432,29.786215817483306
0.36001785417341836,0.5486920694575463,True,343.,8.02050591057988,4.1750397950430065,1.280205462310142,total,total,54.58923992538077,43.309215756969756,29.759700817874016
0.2497214370289399,0.5064748258443417,True,344.,7.95346598924119,4.195897674282924,1.2851826351370041,total,total,54.96433961718917,43.26558525857425,30.042241358310857
0.3772107607578337,0.4069028727703943,True,345.,7.614976237005426,4.193305168639028,1.2791299435835144,total,total,54.986797740301526,43.254893180031786,29.94754605748615
0.6031200598805093,0.394500017669152,True,346.,8.030672866311798,4.160710840264333,1.2852486180255043,total,total,53.18846725222654,43.14654726422095,29.65847442133653
0.24591272203141412,0.6817565145391548,True,347.,8.056129024955412,4.208403168475776,1.2744636005748768,total,total,53.19984490538628,43.13382247089339,30.061828007159946
0.3826085693689391,0.4344477129252969,True,348.,8.581512806698907,4.17213685606509,1.2503205346580113,total,total,53.18965850679435,43.46222197842953,29.403044154207585
0.44001382244667503,0.5887249849209591,True,349.,7.243204901291476,4.205528981618631,1.2611361081067196,total,total,54.07400255509801,43.19148811323615,29.884427203221875
0.6670932904518944,0.8554372544715119,True,350.,7.098749171553462,4.203073088919746,1.2695878708813777,total,total,53.412464565180265,43.04573093332893,29.950017980931353
0.4853856176714052,0.7988497873074644,True,351.,7.524228345809027,4.19466235216755,1.2757951320484107,total,total,54.799027462040385,43.2388852514305,29.925905086614424
0.6304372702919503,0.7295830407295716,True,352.,8.952002300862341,4.172268642338519,1.2790142630074937,total,total,54.010418905247704,43.42121849834943,29.716485314117662
0.6154945531659509,0.7224232363108766,True,353.,8.651605560277032,4.163670442113989,1.2713041665734017,total,total,54.48055546688411,43.50464108808903,29.538948997076655
0.5359557009118554,0.40142023956563444,True,354.,8.851872730599542,4.202875233633543,1.2509188171441985,total,total,54.35384334212182,43.60230640350753,29.743869548298687
0.30154344684132145,0.5459997308181852,True,355.,7.834690178383554,4.197297573225329,1.2887656903686788,total,total,53.51508422069728,43.051094707727636,30.096890132155742
0.3215923710593904,0.5140839336254719,True,356.,8.280743134361597,4.182008285346982,1.2701472320255904,total,total,54.62121977620933,43.421922088746086,29.725999785616185
0.6030841520759253,0.34938310067746975,True,357.,7.848227810460781,4.207751963836424,1.2762518313657418,total,total,53.11741963233995,43.10322661050069,30.074297625791758
0.43933386272524605,0.5445774218620457,True,358.,7.71833618090124,4.186481194795633,1.2779243528534805,total,total,53.7117989167436,43.155508938726335,29.859727989178403
0.2559016177990783,0.5482676503230004,True,359.,8.512173876752211,4.186882601590968,1.25269118625373,total,total,53.02105306164576,43.37944588547799,29.58896299340712
0.5883880728294086,0.6234944539459878,True,360.,7.421967616669411,4.186132659055951,1.2784735488498538,total,total,54.53223787752008,43.1901788027266,29.861921007482657
0.3797288143935259,0.30728647788706065,True,361.,8.709959978887479,4.208933135607934,1.2506839943117503,total,total,54.48083249872226,43.58024249441558,29.807419205312442
